Afornecedo,Designação Fatura,Conta,Nome da co,Doc  nome ,N  contrib,Doc  inici,Doc  nome1,Elegível?
"ANTONIO PINHEIRO DIAS CURVAO, LDA.",Gasóleo - Lig. Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,503883387,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,500731993,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"INFRAESTRUTURAS DE PORTUGAL, S.A.",Deslocações e estadas - Iva ded. - portagens,62511113.0,Port Lig Merc MN Tx Normal,V/ Factura S,503933813,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"ALBERTO COELHO - ARTES GRAFICAS, LDA.",Material de escritório,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,508765153,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"CABRYLINHAS - ROSA MARIA BASTOS UNIPESSOAL, LDA",Matérias Subsidiarias,312213.0,MS MN Tx Normal,V/ Factura,509939384,PT,Compras,0
JOSE MANUEL GOMES MACEDO UNIPESSOAL LDA,Conservação de Espaço Verde - Iva Dedutivel - Edificios,6226713.0,Cons Espaços Verdes MN Tx Normal,V/ Factura S,507803884,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
JAFPLUS LDA,Electricidade - Iva Dedutivel ou Isento,624113.0,Eletricidade MN Tx Normal,V/ Factura S,513497706,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421213.0,Gasóleo L Pass MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"UPS - TRANSPORTES INTERNACIONAIS DE MERC. UNIP., LDA.",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,504066897,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
MOREIRA E MOREIRA LDA,Conservação e reparação de edíficio,6226213.0,Cons Edf. e O. Const. MN Tx Normal,V/ Factura S,501360646,PT,Compras OBS,1
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
DOMINGOS PEREIRA LDA,Iva Importações DU,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,505088746,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"JOSAR - ETIQUETAS, LDA.",Etiqueta Autocolante Tingimento,312213.0,MS MN Tx Normal,V/ Factura,503587990,PT,Compras,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
VGFASTER UNIPESSOAL LDA,TSHIRT SENHORA 98%CO ORG 2%EA GOTS,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"CLOTHIUS - TECELAGEM, SA",TSHIRT  P/HOMEM 100%CO ORG,621313.0,Sub Lav MN Tx Normal,V/ Factura,510800599,PT,Compras,0
ROSALIA MARIA CARDOSO CORREIA,B-MONO SKI - MAC072,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,227143167,PT,Compras,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"K-LOG, LOGISTICA, S.A.",Iva Importações DU,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,510338879,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"TERVEMAR - MALHAS E CONFECCOES, LDA.",CHARLIE MENS SHIRT 3XL,621613.0,Sub Embal MN Tx Normal,V/ Factura,507093186,PT,Compras,0
ROLAMINHO MAQUINAS E FERRAMENTAS LDA,Conservação e Reparação Eq. basico - IVA ded,62263113.0,Equip. Bás. Máquinas MN Tx Normal,V/ Factura S,503683787,PT,Compras OBS,0
AMBAR - PASSION S A,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,513087885,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Iva Importações DU,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,500731993,PT,Compras OBS,0
VILCOTEX TEXTEIS UNIPESSOAL LDA,TSHIRT SENHORA 100%CO ORG OCS,621613.0,Sub Embal MN Tx Normal,V/ Factura,514584696,PT,Compras,0
"PAULA & COSTA ARANTES - CONFECÇÕES, LDA.",TSHIRT  P/HOMEM 100%CO ORG,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,505592819,PT,Compras,0
LUISA PAULA PEREIRA MIRANDA,T-SHIRT SENHORA 100%CO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,193155346,PT,Compras,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
"DIGIBARCEL - ASSISTENCIA TECNICA, UNIP, LDA",Fotocópias MN Tx Normal,6233413.0,Fotocopias MN TX Normal,V/ Factura S,510241220,PT,Compras OBS,0
"CONFECÇÕES DE MILHAS, LDA",VESTIDO SENHORA 100%CO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,505418517,PT,Compras,0
ALVES BANDEIRA & CA S.A.,Gasóleo - Lig Mercadorias,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,500433402,PT,Compras OBS,0
"ALIVANA-TÊXTEIS, LDA",SWEAT SENHORA 100%CO ORG GOTS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"FERVI, IMPORTAÇÃO E EXPORTAÇÃO, S.A.",FELPA AMERICANA 83%COO 17%CMD - 330gr/m2,312113.0,MP MN Tx Normal,V/ Factura,501731440,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",INTERLOCK 100% ALG 220G,621513.0,Sub Estamp MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"NORMAC-APOIO À INDUSTRIA TEXTIL, LDA.",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,503484750,PT,Compras OBS,0
VGFASTER UNIPESSOAL LDA,TSHIRT HOMEM 50%CO ORG 50%CO REC GRS,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,BORDADO AMOSTRAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
"EMPRESA DE CONFECÇÕES DAS BARREIRAS, LDA",T-SHIRT SENHORA 100%CO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,503708402,PT,Compras,0
WASHBOX- LAVANDARIA INDUSTRIAL LDA,TSHIRT SENHORA 100%CO,621313.0,Sub Lav MN Tx Normal,V/ Factura,513243240,PT,Compras,0
BORDAREZES UNIPESSOAL LDA,"BORDADO ""A"" ADAY",621713.0,Sub Bord MN Tx Normal,V/ Factura,515787558,PT,Compras,0
"PRECIOSO & MORAIS, LDA",Lavandarias,621313.0,Sub Lav MN Tx Normal,V/ Factura,504549987,PT,Compras,0
"BARCELTINGE - TINTURARIA, LDA.",FELPA AMERICANA 100%CO 175GR,621413.0,Sub Ting MN Tx Normal,V/ Factura,514824603,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",SWEAT SENHORA 100%CO ORG GOTS,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
TAREFAS PIONEIRAS - LDA,TRANSFER,6233213.0,Eq. Inf./ Software MN - Taxa Normal,V/ Factura S,510006647,PT,Compras OBS,0
"NORMAC-APOIO À INDUSTRIA TEXTIL, LDA.",Conservação e Reparação Eq. basico - IVA ded,62263113.0,Equip. Bás. Máquinas MN Tx Normal,V/ Factura S,503484750,PT,Compras OBS,0
MARIA JULIA MAGALHÃES TORRES,B-MONO SKI - MAC072,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,198490496,PT,Compras,0
"Circular Strategy Unipessoal, Lda",Serviços de Consultoria,6221213.0,Consultoria MN Tx Normal,V/ Factura S,518196674,PT,Compras OBS,0
"AVELANA - FABRICA DE MALHAS, SA",FELPA AMERICANA 100%CO ORG. JOGO 12 30/1 + 4/1 NA ARGOLA 390GRS,312113.0,MP MN Tx Normal,V/ Factura,501839356,PT,Compras,0
PETALAS E PELICANOS - LDA,Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Factura,515001325,PT,Compras,0
TAREFAS PIONEIRAS - LDA,TRANSFER,6233213.0,Eq. Inf./ Software MN - Taxa Normal,V/ Factura S,510006647,PT,Compras OBS,0
PETALAS E PELICANOS - LDA,Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515001325,PT,Compras,0
"SIDONIOS-MALHAS, S.A.",INTERLOCK DUPLA FACE 82%CV ECO 16%PA REC 2%EA - REF: DELDVR1103001C43,312113.0,MP MN Tx Normal,V/ Factura,501946055,PT,Compras,0
ADELINO MIRANDA CONFECÇÕES UNIPESSOAL LDA,AMOSTRAS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,510724086,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",FELPA DIAGONAL 100%CO ORGANICO 330 GRS S/ CARDA C/ELASTÓMERO  - RISCAS,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"CONFEÇOES LINHA LONGA, LDA",T-SHIRT SENHORA 100%CO ORGANICO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,513003495,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",JERSEY 100%CO ORGANICO FIO 24/1 - 180 GRS,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA","FELPA AMERICANA 100%CO ORG 310GRS JOGO 22"" 30 - CARDA INTERIOR & ESMERIL EXTERIO",312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"SARTIUS UNIPESSOAL, LDA",Peças Confeccionadas,31113.0,Cmp Merc MN Tx Normal,V/ Factura,514802162,PT,Compras,0
FANCYPEOPLE - UNIPESSOAL LDA,SWEAT SENHORA 100%CO ORG GOTS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515776807,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",FELPA DIAGONAL 50%CO ORG 50%CO REC 325GRS - C/ ESMERIL,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",FELPA DIAGONAL 50%CO ORG 50%CO REC 325GRS - C/ ESMERIL,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"LEANDRO MANUEL ARAUJO, S.A.",INTERLOCK 77%PESR 23%EL - REF. 08615,312113.0,MP MN Tx Normal,V/ Factura,503390186,PT,Compras,0
M. J. VENDEIRO S.A.,Gasóleo Cisterna,62421313.0,Gasóleo Cisterna MN Base,V/ Nota de Crédito,502964014,PT,Compras OBS,0
"VODAFONE PORTUGAL, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Nota de Crédito,502544180,PT,Compras OBS,0
M. J. VENDEIRO S.A.,Gasóleo Cisterna,62421315.0,Gasóleo Cisterna MN Não Ded Tx Normal 50%,V/ Nota de Crédito,502964014,PT,Compras OBS,0
"SARTIUS UNIPESSOAL, LDA",Peças Confeccionadas,317113.0,Dev merc MN Tx Normal,V/ Nota de Crédito,514802162,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",RIB 50%CO ORG 50%CO REC 200G FIO 30/1,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,510800599,PT,Compras,0
"EDITE SOUSA UNIPESSOAL, LDA",Matérias Primas,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,507612825,PT,Compras,0
"COSTA GUERREIRO, LDA",ETQ CARTAO ZARA MAN ORIG 04 HPZMORG011 PB QP RFID,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,502301066,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Restauração,6251215.0,Restauração MN Não Ded Tx Normal,V/ Vd. Dinheiro,510088910,PT,Caixa,0
"VODAFONE PORTUGAL, SA.",Comunicação Telefone -  Iva Dedutivel,6262214.0,Internet MN Isento,V/ Factura S,502544180,PT,Compras OBS,0
VMPS - AGUAS E TURISMO S A,Deslocações e estadas - Iva não ded. MN,6251415.0,Estadia/Alojamento MN Não Ded Tx Normal,V/ Factura S,501887644,PT,Compras OBS,0
GESPOST - GESTÃO E ADMINISTRAÇÃO DE POSTOS DE ABASTECIM,Gasoleo - iva n/ ded. - viat. n/ pertence à empresa,62421815.0,Gasóleo Outros MN Não Ded Tx Normal,V/ Vd. Dinheiro,503769959,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Fotocópias,6233413.0,Fotocopias MN TX Normal,V/ Vd. Dinheiro,229457533,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Restauração,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,510088910,PT,Caixa,0
MUNICIPIO DE BARCELOS,Resíduos Sólidos,6268114.0,Resíduos MN Isento,V/ Factura S,505584760,PT,Compras OBS,0
MUNICIPIO DE BARCELOS,Resíduos Sólidos,6268114.0,Resíduos MN Isento,V/ Factura S,505584760,PT,Compras OBS,0
MUNICIPIO DE BARCELOS,Resíduos Sólidos,6268114.0,Resíduos MN Isento,V/ Factura S,505584760,PT,Compras OBS,0
"REALFIO-TEXTEIS, LDA.",Matérias Subsidiarias,312213.0,MS MN Tx Normal,V/ Factura,501131477,PT,Compras,0
MUNICIPIO DE BARCELOS,Resíduos Sólidos,6268114.0,Resíduos MN Isento,V/ Factura S,505584760,PT,Compras OBS,0
MUNICIPIO DE BARCELOS,Resíduos Sólidos,6268114.0,Resíduos MN Isento,V/ Factura S,505584760,PT,Compras OBS,0
GESPOST - GESTÃO E ADMINISTRAÇÃO DE POSTOS DE ABASTECIM,Gasoleo - iva n/ ded. - viat. n/ pertence à empresa,62421816.0,Gasóleo Outros MN Não Ded Base,V/ Vd. Dinheiro,503769959,PT,Caixa,0
MUNICIPIO DE BARCELOS,Resíduos Sólidos,6268114.0,Resíduos MN Isento,V/ Factura S,505584760,PT,Compras OBS,0
S-TIC - SERVIÇOS INFORMATICOS LDA,Material Informático - Iva Dedutivel,6233213.0,Eq. Inf./ Software MN - Taxa Normal,V/ Factura S,518005640,PT,Compras OBS,0
MUNICIPIO DE BARCELOS,Resíduos Sólidos,6268114.0,Resíduos MN Isento,V/ Factura S,505584760,PT,Compras OBS,0
"RDUZ GESTÃO GLOBAL DE RESÍDUOS, S.A.",Serviço Gestão Resíduos (Aluguer/Recolha/Tratamento),6268113.0,Resíduos MN Tx Normal,V/ Factura S,507225740,PT,Compras OBS,1
DENHOLME VELVETS LTD,PELUCHE 90%PES 10%EL  STRETCH KNIT VELVET REF.20008,3128234.0,Cust Adic MP OM Isento,V/ Factura,179546024,Outros,Compras,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. -L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
PRINTEXPO UNIPESSOAL LDA,Fotocópias MN Tx Normal,6233413.0,Fotocopias MN TX Normal,V/ Factura S,514580453,PT,Compras OBS,0
DENHOLME VELVETS LTD,PELUCHE 90%PES 10%EL  STRETCH KNIT VELVET REF.20008,312134.0,MP OM Isento,V/ Factura,179546024,Outros,Compras,0
"GNOTUS-SISTEMAS DE INFORMAÇÃO, LDA.",Avença Contrato de Assistência,6221313.0,Serv Inform MN Tx Normal,V/ Factura S,508668140,PT,Compras OBS,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. -L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
"RDUZ GESTÃO GLOBAL DE RESÍDUOS, S.A.",Serviço Gestão Resíduos (Aluguer/Recolha/Tratamento),6268111.0,Resíduos MN Tx Reduzida,V/ Factura S,507225740,PT,Compras OBS,0
VMPS - AGUAS E TURISMO S A,Deslocações e estadas - Iva não ded. MN,6251417.0,Estadia/Alojamento MN Não Ded Tx red,V/ Factura S,501887644,PT,Compras OBS,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. -L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
ADELINO & CASTRO REPARAÇÕES AUTOMOVEIS LDA,Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,505741679,PT,Compras OBS,1
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. -L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
"ARTEBA - TECIDOS DE BARCELOS, LDA.",TECIDO 100%CO 200 GRS,312113.0,MP MN Tx Normal,V/ Factura,500031126,PT,Compras,0
"VODAFONE PORTUGAL, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,502544180,PT,Compras OBS,0
"IMOFUNDOS - Soc. Gest. de Org. de Invest. Colectivo, SA",Renda de Imóvel,6261114.0,Renda Edificio MN-Isenta,V/ Factura S,720000130,PT,Compras OBS,0
PRIMIUS 2B INVESTIMENTOS IMOBILIÁRIOS E MOBILIÁRIOS SA,Serviços de Consultoria,6221213.0,Consultoria MN Tx Normal,V/ Factura S,509529003,PT,Compras OBS,0
"FREUDENBERG PERFORMANCE MATERIALS SPAIN,SL",ENTRETELA XB 6133 FREUDENBERG,312223.0,MS MC Tx Normal,V/ Factura,B39002316,Outros,Compras,0
"FROTCOM LUSITANA, LDA.",Vigilancia e Segurança - Iva Dedutivel,622313.0,Vigilância e Segurança MN Tx Normal,V/ Factura S,509584489,PT,Compras OBS,0
VMPS - AGUAS E TURISMO S A,Deslocações e estadas - Iva não ded. MN,6251416.0,Estadia/Alojamento MN Não Ded Base,V/ Factura S,501887644,PT,Compras OBS,0
"CONFEÇOES LINHA LONGA, LDA",POLO P/HOMEM 98%COO 2%EL,621213.0,Sub Confecção - MN Tx Normal,V/ Nota de Crédito,513003495,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Restauração,6251215.0,Restauração MN Não Ded Tx Normal,V/ Vd. Dinheiro,513819185,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Restauração,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Vd. Dinheiro,515671550,PT,Caixa,0
Fornecedor Compras a Dinheiro MN,Restauração,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Vd. Dinheiro,513819185,PT,Caixa,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"ENDESA ENERGIA, S.A.",Electricidade - Iva Dedutivel ou Isento,624111.0,Eletricidade MN Tx Reduzida,V/ Factura S,980245974,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Restauração,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,515671550,PT,Caixa,0
"EDITE SOUSA UNIPESSOAL, LDA",FITA DE CETIM 15MM - REF. 422,312113.0,MP MN Tx Normal,V/ Factura,507612825,PT,Compras,0
"REALFIO-TEXTEIS, LDA.",Matérias Subsidiarias,312213.0,MS MN Tx Normal,V/ Factura,501131477,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Restauração,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,513819185,PT,Caixa,0
"REALFIO-TEXTEIS, LDA.",Matérias Subsidiarias,312213.0,MS MN Tx Normal,V/ Factura,501131477,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",CORDÃO REDONDO 100%PES C/ PONTEIRAS PLÁSTICO,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",IVA,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",IVA,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",IVA,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"MEO - SERVIÇOS DE COMUNICAÇOES E MULTIMEDIA, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,504615947,PT,Compras OBS,0
RECICLACONDE - RECICLAGEM E COMERCIO DE CONS. INFOR.LDA,Material tinteiros/toner - Iva Dedutivel,6233313.0,Tinteiros/tonners MN - Tx Normal,V/ Factura S,506395456,PT,Compras OBS,0
PETALAS E PELICANOS - LDA,Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Factura,515001325,PT,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO ESPIRAL NATULON N. 3, FITA PES REC, S/ DIVISIVEL, CURSOR AUTOMATICO DA PIN",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
EMBALCOSTA EMBALAGENS - UNIPESSOAL LDA,Materiais para produção,6231413.0,Mat Produção MN TX Normal,V/ Factura S,508868041,PT,Compras OBS,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO ESPIRAL NATULON N. 3, FITA PES REC, S/ DIVISIVEL, CURSOR AUTOMATICO DA PIN",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",Renda de Imóvel,6261113.0,Renda Edificio MN-Tx Normal,V/ Factura S,501215522,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Renda de Imóvel,6261113.0,Renda Edificio MN-Tx Normal,V/ Factura S,509577547,PT,Compras OBS,0
PETALAS E PELICANOS - LDA,Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515001325,PT,Compras,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",Custos adicionais c/ compras,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
